Timestamp,Time,latitude,latitude_dir,longitude,longitude_dir,lat_format,long_format,fix_status
2024-11-10 20:55:30,235530.00,3327.11064,S,07035.64549,W,-33.451844,-70.5940915,Valid fix
2024-11-10 20:55:31,235531.00,3327.10943,S,07035.64561,W,-33.451823833333336,-70.5940935,Valid fix
2024-11-10 20:55:32,235532.00,3327.10853,S,07035.64517,W,-33.45180883333333,-70.59408616666667,Valid fix
2024-11-10 20:55:33,235533.00,3327.10824,S,07035.64470,W,-33.451804,-70.59407833333333,Valid fix
2024-11-10 20:55:34,235534.00,3327.10724,S,07035.64424,W,-33.451787333333336,-70.59407066666667,Valid fix
2024-11-10 20:55:35,235535.00,3327.10678,S,07035.64397,W,-33.45177966666667,-70.59406616666666,Valid fix
2024-11-10 20:55:36,235536.00,3327.10608,S,07035.64394,W,-33.451768,-70.59406566666667,Valid fix
2024-11-10 20:55:37,235537.00,3327.10595,S,07035.64445,W,-33.45176583333333,-70.59407416666667,Valid fix
2024-11-10 20:55:38,235538.00,3327.10530,S,07035.64459,W,-33.451755,-70.5940765,Valid fix
2024-11-10 20:55:39,235539.00,3327.10441,S,07035.64530,W,-33.45174016666667,-70.59408833333333,Valid fix
2024-11-10 20:55:40,235540.00,3327.10372,S,07035.64537,W,-33.45172866666667,-70.5940895,Valid fix
2024-11-10 20:55:41,235541.00,3327.10304,S,07035.64562,W,-33.451717333333335,-70.59409366666667,Valid fix
2024-11-10 20:55:42,235542.00,3327.10237,S,07035.64523,W,-33.45170616666667,-70.59408716666667,Valid fix
2024-11-10 20:55:43,235543.00,3327.10174,S,07035.64551,W,-33.451695666666666,-70.59409183333334,Valid fix
2024-11-10 20:55:44,235544.00,3327.10049,S,07035.64272,W,-33.451674833333335,-70.59404533333333,Valid fix
2024-11-10 20:55:45,235545.00,3327.09928,S,07035.64072,W,-33.45165466666667,-70.594012,Valid fix
2024-11-10 20:55:46,235546.00,3327.09869,S,07035.64062,W,-33.45164483333333,-70.59401033333333,Valid fix
